Date Time,Order Number,Activity,Server
2024-05-26 19:57:00,56,Snack Served,Barista B
2024-05-26 19:58:00,63,Drink Prepared,Barista A
2024-05-26 19:58:00,77,Snack Prepared,Barista C
2024-05-26 19:58:00,56,Bill Delivered,Barista B
2024-05-26 19:59:00,84,Bill Paid,Barista F
2024-05-26 19:59:00,68,Seated,Barista E
2024-05-26 19:59:00,63,Drink Served,Barista A
2024-05-26 20:00:00,77,Snack Served,Barista C
2024-05-26 20:01:00,56,Bill Paid,Barista B
2024-05-26 20:01:00,89,Seated,Barista F
2024-05-26 20:01:00,77,Bill Delivered,Barista C
2024-05-26 20:02:00,68,Order Taken,Barista E
2024-05-26 20:02:00,57,Seated,Barista B
2024-05-26 20:03:00,63,Snack Prepared,Barista A
2024-05-26 20:04:00,43,Drink Prepared,Barista D
2024-05-26 20:04:00,77,Bill Paid,Barista C
2024-05-26 20:05:00,89,Order Taken,Barista F
2024-05-26 20:06:00,68,Drink Prepared,Barista E
2024-05-26 20:06:00,63,Snack Served,Barista A
2024-05-26 20:07:00,57,Order Taken,Barista B
2024-05-26 20:07:00,43,Drink Served,Barista D
2024-05-26 20:07:00,78,Seated,Barista C
2024-05-26 20:07:00,68,Drink Served,Barista E
2024-05-26 20:08:00,63,Bill Delivered,Barista A
2024-05-26 20:09:00,63,Bill Paid,Barista A
2024-05-26 20:10:00,89,Drink Prepared,Barista F
2024-05-26 20:10:00,43,Snack Prepared,Barista D
2024-05-26 20:11:00,78,Order Taken,Barista C
2024-05-26 20:11:00,65,Seated,Barista A
2024-05-26 20:11:00,43,Snack Served,Barista D
2024-05-26 20:12:00,68,Snack Prepared,Barista E
2024-05-26 20:12:00,89,Drink Served,Barista F
2024-05-26 20:12:00,43,Bill Delivered,Barista D
2024-05-26 20:13:00,57,Drink Prepared,Barista B
2024-05-26 20:13:00,65,Order Taken,Barista A
2024-05-26 20:13:00,68,Snack Served,Barista E
2024-05-26 20:14:00,68,Bill Delivered,Barista E
2024-05-26 20:15:00,43,Bill Paid,Barista D
2024-05-26 20:15:00,57,Drink Served,Barista B
2024-05-26 20:15:00,68,Bill Paid,Barista E
2024-05-26 20:16:00,78,Drink Prepared,Barista C
2024-05-26 20:16:00,49,Seated,Barista D
2024-05-26 20:17:00,89,Snack Prepared,Barista F
2024-05-26 20:17:00,78,Drink Served,Barista C
2024-05-26 20:18:00,76,Seated,Barista E
2024-05-26 20:18:00,89,Snack Served,Barista F
2024-05-26 20:19:00,65,Drink Prepared,Barista A
2024-05-26 20:20:00,57,Snack Prepared,Barista B
2024-05-26 20:20:00,78,Snack Prepared,Barista C
2024-05-26 20:20:00,89,Bill Delivered,Barista F
2024-05-26 20:21:00,49,Order Taken,Barista D
2024-05-26 20:21:00,78,Snack Served,Barista C
2024-05-26 20:22:00,65,Drink Served,Barista A
2024-05-26 20:22:00,57,Snack Served,Barista B
2024-05-26 20:22:00,89,Bill Paid,Barista F
2024-05-26 20:23:00,76,Order Taken,Barista E
2024-05-26 20:23:00,78,Bill Delivered,Barista C
2024-05-26 20:23:00,100,Seated,Barista F
2024-05-26 20:24:00,65,Snack Prepared,Barista A
2024-05-26 20:24:00,57,Bill Delivered,Barista B
2024-05-26 20:26:00,78,Bill Paid,Barista C
2024-05-26 20:27:00,65,Snack Served,Barista A
2024-05-26 20:27:00,57,Bill Paid,Barista B
2024-05-26 20:28:00,49,Drink Prepared,Barista D
2024-05-26 20:28:00,100,Order Taken,Barista F
2024-05-26 20:29:00,93,Seated,Barista C
2024-05-26 20:29:00,65,Bill Delivered,Barista A
2024-05-26 20:30:00,76,Drink Prepared,Barista E
2024-05-26 20:30:00,66,Seated,Barista B
2024-05-26 20:31:00,49,Drink Served,Barista D
2024-05-26 20:31:00,93,Order Taken,Barista C
2024-05-26 20:31:00,65,Bill Paid,Barista A
2024-05-26 20:32:00,100,Drink Prepared,Barista F
2024-05-26 20:32:00,76,Drink Served,Barista E
2024-05-26 20:33:00,49,Snack Prepared,Barista D
2024-05-26 20:34:00,66,Order Taken,Barista B
2024-05-26 20:34:00,71,Seated,Barista A
2024-05-26 20:34:00,100,Drink Served,Barista F
2024-05-26 20:34:00,49,Snack Served,Barista D
2024-05-26 20:36:00,76,Snack Prepared,Barista E
2024-05-26 20:36:00,100,Snack Prepared,Barista F
2024-05-26 20:36:00,49,Bill Delivered,Barista D
2024-05-26 20:37:00,66,Drink Prepared,Barista B
2024-05-26 20:37:00,76,Snack Served,Barista E
2024-05-26 20:38:00,93,Drink Prepared,Barista C
2024-05-26 20:38:00,71,Order Taken,Barista A
2024-05-26 20:38:00,49,Bill Paid,Barista D
2024-05-26 20:39:00,100,Snack Served,Barista F
2024-05-26 20:39:00,66,Drink Served,Barista B
2024-05-26 20:39:00,76,Bill Delivered,Barista E
2024-05-26 20:40:00,93,Drink Served,Barista C
2024-05-26 20:40:00,100,Bill Delivered,Barista F
2024-05-26 20:40:00,76,Bill Paid,Barista E
2024-05-26 20:41:00,52,Seated,Barista D
2024-05-26 20:41:00,66,Snack Prepared,Barista B
2024-05-26 20:42:00,71,Drink Prepared,Barista A
2024-05-26 20:42:00,79,Seated,Barista E
2024-05-26 20:42:00,66,Snack Served,Barista B
2024-05-26 20:43:00,93,Snack Prepared,Barista C
2024-05-26 20:43:00,100,Bill Paid,Barista F
2024-05-26 20:43:00,52,Order Taken,Barista D
2024-05-26 20:43:00,66,Bill Delivered,Barista B
2024-05-26 20:44:00,71,Drink Served,Barista A
2024-05-26 20:44:00,93,Snack Served,Barista C
2024-05-26 20:46:00,79,Order Taken,Barista E
2024-05-26 20:46:00,52,Drink Prepared,Barista D
2024-05-26 20:46:00,66,Bill Paid,Barista B
2024-05-26 20:46:00,102,Seated,Barista F
2024-05-26 20:46:00,93,Bill Delivered,Barista C
2024-05-26 20:47:00,93,Bill Paid,Barista C
2024-05-26 20:48:00,71,Snack Prepared,Barista A
2024-05-26 20:48:00,52,Drink Served,Barista D
2024-05-26 20:48:00,75,Seated,Barista B
2024-05-26 20:49:00,102,Order Taken,Barista F
2024-05-26 20:50:00,109,Seated,Barista C
2024-05-26 20:50:00,71,Snack Served,Barista A
2024-05-26 20:52:00,79,Drink Prepared,Barista E
2024-05-26 20:52:00,75,Order Taken,Barista B
2024-05-26 20:52:00,71,Bill Delivered,Barista A
2024-05-26 20:53:00,52,Snack Prepared,Barista D
2024-05-26 20:54:00,79,Drink Served,Barista E
2024-05-26 20:54:00,71,Bill Paid,Barista A
2024-05-26 20:55:00,109,Order Taken,Barista C
2024-05-26 20:55:00,52,Snack Served,Barista D
2024-05-26 20:56:00,102,Drink Prepared,Barista F
2024-05-26 20:56:00,75,Drink Prepared,Barista B
2024-05-26 20:56:00,73,Seated,Barista A
2024-05-26 20:56:00,52,Bill Delivered,Barista D
2024-05-26 20:57:00,102,Drink Served,Barista F
2024-05-26 20:57:00,75,Drink Served,Barista B
2024-05-26 20:58:00,79,Snack Prepared,Barista E
2024-05-26 20:58:00,73,Order Taken,Barista A
2024-05-26 20:59:00,109,Drink Prepared,Barista C
2024-05-26 20:59:00,52,Bill Paid,Barista D
2024-05-26 20:59:00,79,Snack Served,Barista E
2024-05-26 21:00:00,75,Snack Prepared,Barista B
2024-05-26 21:01:00,79,Bill Delivered,Barista E
2024-05-26 21:01:00,75,Snack Served,Barista B
2024-05-26 21:02:00,102,Snack Prepared,Barista F
2024-05-26 21:02:00,109,Drink Served,Barista C
2024-05-26 21:02:00,55,Seated,Barista D
2024-05-26 21:03:00,79,Bill Paid,Barista E
2024-05-26 21:03:00,75,Bill Delivered,Barista B
2024-05-26 21:03:00,102,Snack Served,Barista F
2024-05-26 21:04:00,73,Drink Prepared,Barista A
2024-05-26 21:04:00,102,Bill Delivered,Barista F
2024-05-26 21:05:00,75,Bill Paid,Barista B
2024-05-26 21:05:00,102,Bill Paid,Barista F
2024-05-26 21:06:00,55,Order Taken,Barista D
2024-05-26 21:06:00,81,Seated,Barista E
2024-05-26 21:06:00,73,Drink Served,Barista A
2024-05-26 21:07:00,109,Snack Prepared,Barista C
2024-05-26 21:07:00,103,Seated,Barista F
2024-05-26 21:08:00,80,Seated,Barista B
2024-05-26 21:08:00,81,Order Taken,Barista E
2024-05-26 21:08:00,73,Snack Prepared,Barista A
2024-05-26 21:09:00,73,Snack Served,Barista A
2024-05-26 21:10:00,109,Snack Served,Barista C
2024-05-26 21:10:00,73,Bill Delivered,Barista A
2024-05-26 21:11:00,103,Order Taken,Barista F
2024-05-26 21:11:00,80,Order Taken,Barista B
2024-05-26 21:12:00,55,Drink Prepared,Barista D
2024-05-26 21:12:00,109,Bill Delivered,Barista C
2024-05-26 21:13:00,73,Bill Paid,Barista A
2024-05-26 21:14:00,81,Drink Prepared,Barista E
2024-05-26 21:15:00,55,Drink Served,Barista D
2024-05-26 21:15:00,109,Bill Paid,Barista C
2024-05-26 21:16:00,80,Drink Prepared,Barista B
2024-05-26 21:16:00,74,Seated,Barista A
2024-05-26 21:16:00,120,Seated,Barista C
2024-05-26 21:17:00,81,Drink Served,Barista E
2024-05-26 21:17:00,80,Drink Served,Barista B
2024-05-26 21:18:00,103,Drink Prepared,Barista F
2024-05-26 21:18:00,74,Order Taken,Barista A
2024-05-26 21:19:00,80,Snack Prepared,Barista B
2024-05-26 21:20:00,55,Snack Prepared,Barista D
2024-05-26 21:20:00,120,Order Taken,Barista C
2024-05-26 21:20:00,103,Drink Served,Barista F
2024-05-26 21:20:00,80,Snack Served,Barista B
2024-05-26 21:21:00,81,Snack Prepared,Barista E
2024-05-26 21:21:00,80,Bill Delivered,Barista B
2024-05-26 21:22:00,55,Snack Served,Barista D
2024-05-26 21:23:00,120,Drink Prepared,Barista C
2024-05-26 21:23:00,81,Snack Served,Barista E
2024-05-26 21:23:00,55,Bill Delivered,Barista D
2024-05-26 21:24:00,80,Bill Paid,Barista B
2024-05-26 21:24:00,81,Bill Delivered,Barista E
2024-05-26 21:24:00,55,Bill Paid,Barista D
2024-05-26 21:25:00,74,Drink Prepared,Barista A
2024-05-26 21:25:00,103,Snack Prepared,Barista F
2024-05-26 21:25:00,120,Drink Served,Barista C
2024-05-26 21:25:00,87,Seated,Barista B
2024-05-26 21:25:00,91,Seated,Barista D
2024-05-26 21:26:00,81,Bill Paid,Barista E
2024-05-26 21:26:00,103,Snack Served,Barista F
2024-05-26 21:27:00,120,Snack Prepared,Barista C
2024-05-26 21:28:00,74,Drink Served,Barista A
2024-05-26 21:28:00,103,Bill Delivered,Barista F
2024-05-26 21:28:00,85,Seated,Barista E
2024-05-26 21:29:00,87,Order Taken,Barista B
2024-05-26 21:29:00,91,Order Taken,Barista D
2024-05-26 21:29:00,120,Snack Served,Barista C
2024-05-26 21:30:00,74,Snack Prepared,Barista A
2024-05-26 21:30:00,103,Bill Paid,Barista F
2024-05-26 21:31:00,120,Bill Delivered,Barista C
2024-05-26 21:32:00,85,Order Taken,Barista E
2024-05-26 21:33:00,87,Drink Prepared,Barista B
2024-05-26 21:33:00,74,Snack Served,Barista A
2024-05-26 21:33:00,110,Seated,Barista F
2024-05-26 21:34:00,91,Drink Prepared,Barista D
2024-05-26 21:34:00,120,Bill Paid,Barista C
2024-05-26 21:34:00,74,Bill Delivered,Barista A
2024-05-26 21:35:00,87,Drink Served,Barista B
2024-05-26 21:35:00,74,Bill Paid,Barista A
2024-05-26 21:35:00,127,Seated,Barista C
2024-05-26 21:37:00,91,Drink Served,Barista D
2024-05-26 21:37:00,127,Order Taken,Barista C
2024-05-26 21:38:00,110,Order Taken,Barista F
2024-05-26 21:38:00,82,Seated,Barista A
2024-05-26 21:39:00,85,Drink Prepared,Barista E
2024-05-26 21:40:00,87,Snack Prepared,Barista B
2024-05-26 21:41:00,91,Snack Prepared,Barista D
2024-05-26 21:41:00,127,Drink Prepared,Barista C
2024-05-26 21:41:00,82,Order Taken,Barista A
2024-05-26 21:42:00,85,Drink Served,Barista E
2024-05-26 21:42:00,127,Drink Served,Barista C
2024-05-26 21:43:00,110,Drink Prepared,Barista F
2024-05-26 21:43:00,87,Snack Served,Barista B
2024-05-26 21:44:00,91,Snack Served,Barista D
2024-05-26 21:44:00,82,Drink Prepared,Barista A
2024-05-26 21:44:00,110,Drink Served,Barista F
2024-05-26 21:45:00,87,Bill Delivered,Barista B
2024-05-26 21:45:00,91,Bill Delivered,Barista D
2024-05-26 21:45:00,82,Drink Served,Barista A
2024-05-26 21:46:00,85,Snack Prepared,Barista E
2024-05-26 21:46:00,87,Bill Paid,Barista B
2024-05-26 21:47:00,127,Snack Prepared,Barista C
2024-05-26 21:47:00,91,Bill Paid,Barista D
2024-05-26 21:47:00,82,Snack Prepared,Barista A
2024-05-26 21:48:00,85,Snack Served,Barista E
2024-05-26 21:48:00,88,Seated,Barista B
2024-05-26 21:48:00,82,Snack Served,Barista A
2024-05-26 21:49:00,110,Snack Prepared,Barista F
2024-05-26 21:49:00,127,Snack Served,Barista C
2024-05-26 21:49:00,92,Seated,Barista D
2024-05-26 21:49:00,85,Bill Delivered,Barista E
2024-05-26 21:50:00,82,Bill Delivered,Barista A
2024-05-26 21:50:00,127,Bill Delivered,Barista C
2024-05-26 21:51:00,85,Bill Paid,Barista E
2024-05-26 21:52:00,110,Snack Served,Barista F
2024-05-26 21:52:00,82,Bill Paid,Barista A
2024-05-26 21:53:00,88,Order Taken,Barista B
2024-05-26 21:53:00,127,Bill Paid,Barista C
2024-05-26 21:53:00,86,Seated,Barista E
2024-05-26 21:53:00,110,Bill Delivered,Barista F
2024-05-26 21:54:00,92,Order Taken,Barista D
2024-05-26 21:54:00,96,Seated,Barista A
2024-05-26 21:55:00,110,Bill Paid,Barista F
2024-05-26 21:56:00,88,Drink Prepared,Barista B
2024-05-26 21:56:00,139,Seated,Barista C
2024-05-26 21:56:00,117,Seated,Barista F
2024-05-26 21:57:00,86,Order Taken,Barista E
2024-05-26 21:58:00,92,Drink Prepared,Barista D
2024-05-26 21:58:00,96,Order Taken,Barista A
2024-05-26 21:59:00,88,Drink Served,Barista B
2024-05-26 21:59:00,139,Order Taken,Barista C
2024-05-26 21:59:00,117,Order Taken,Barista F
2024-05-26 22:00:00,86,Drink Prepared,Barista E
2024-05-26 22:01:00,92,Drink Served,Barista D
2024-05-26 22:01:00,88,Snack Prepared,Barista B
2024-05-26 22:02:00,117,Drink Prepared,Barista F
2024-05-26 22:02:00,86,Drink Served,Barista E
2024-05-26 22:03:00,139,Drink Prepared,Barista C
2024-05-26 22:03:00,88,Snack Served,Barista B
2024-05-26 22:05:00,96,Drink Prepared,Barista A
2024-05-26 22:05:00,117,Drink Served,Barista F
2024-05-26 22:05:00,86,Snack Prepared,Barista E
2024-05-26 22:05:00,88,Bill Delivered,Barista B
2024-05-26 22:06:00,92,Snack Prepared,Barista D
2024-05-26 22:06:00,139,Drink Served,Barista C
2024-05-26 22:07:00,86,Snack Served,Barista E
2024-05-26 22:08:00,96,Drink Served,Barista A
2024-05-26 22:08:00,88,Bill Paid,Barista B
2024-05-26 22:08:00,92,Snack Served,Barista D
2024-05-26 22:08:00,86,Bill Delivered,Barista E
2024-05-26 22:09:00,117,Snack Prepared,Barista F
2024-05-26 22:09:00,139,Snack Prepared,Barista C
2024-05-26 22:09:00,94,Seated,Barista B
2024-05-26 22:10:00,92,Bill Delivered,Barista D
2024-05-26 22:10:00,139,Snack Served,Barista C
2024-05-26 22:11:00,86,Bill Paid,Barista E
2024-05-26 22:11:00,92,Bill Paid,Barista D
2024-05-26 22:11:00,139,Bill Delivered,Barista C
2024-05-26 22:12:00,117,Snack Served,Barista F
2024-05-26 22:12:00,94,Order Taken,Barista B
2024-05-26 22:12:00,139,Bill Paid,Barista C
2024-05-26 22:12:00,90,Seated,Barista E
2024-05-26 22:13:00,96,Snack Prepared,Barista A
2024-05-26 22:13:00,117,Bill Delivered,Barista F
2024-05-26 22:14:00,104,Seated,Barista D
2024-05-26 22:15:00,142,Seated,Barista C
2024-05-26 22:16:00,96,Snack Served,Barista A
2024-05-26 22:16:00,117,Bill Paid,Barista F
2024-05-26 22:16:00,104,Order Taken,Barista D
2024-05-26 22:17:00,94,Drink Prepared,Barista B
2024-05-26 22:17:00,90,Order Taken,Barista E
2024-05-26 22:18:00,142,Order Taken,Barista C
2024-05-26 22:18:00,96,Bill Delivered,Barista A
2024-05-26 22:19:00,122,Seated,Barista F
2024-05-26 22:19:00,94,Drink Served,Barista B
2024-05-26 22:20:00,90,Drink Prepared,Barista E
2024-05-26 22:21:00,96,Bill Paid,Barista A
2024-05-26 22:21:00,90,Drink Served,Barista E
2024-05-26 22:23:00,104,Drink Prepared,Barista D
2024-05-26 22:23:00,142,Drink Prepared,Barista C
2024-05-26 22:23:00,94,Snack Prepared,Barista B
2024-05-26 22:24:00,122,Order Taken,Barista F
2024-05-26 22:24:00,98,Seated,Barista A
2024-05-26 22:24:00,104,Drink Served,Barista D
2024-05-26 22:26:00,90,Snack Prepared,Barista E
2024-05-26 22:26:00,142,Drink Served,Barista C
2024-05-26 22:26:00,94,Snack Served,Barista B
2024-05-26 22:27:00,98,Order Taken,Barista A
2024-05-26 22:27:00,94,Bill Delivered,Barista B
2024-05-26 22:28:00,104,Snack Prepared,Barista D
2024-05-26 22:29:00,122,Drink Prepared,Barista F
2024-05-26 22:29:00,90,Snack Served,Barista E
2024-05-26 22:29:00,142,Snack Prepared,Barista C
2024-05-26 22:29:00,94,Bill Paid,Barista B
2024-05-26 22:30:00,104,Snack Served,Barista D
2024-05-26 22:31:00,122,Drink Served,Barista F
2024-05-26 22:31:00,90,Bill Delivered,Barista E
2024-05-26 22:32:00,142,Snack Served,Barista C
2024-05-26 22:32:00,97,Seated,Barista B
2024-05-26 22:32:00,104,Bill Delivered,Barista D
2024-05-26 22:33:00,98,Drink Prepared,Barista A
2024-05-26 22:33:00,90,Bill Paid,Barista E
2024-05-26 22:33:00,142,Bill Delivered,Barista C
2024-05-26 22:34:00,122,Snack Prepared,Barista F
2024-05-26 22:34:00,104,Bill Paid,Barista D
2024-05-26 22:34:00,142,Bill Paid,Barista C
2024-05-26 22:35:00,97,Order Taken,Barista B
2024-05-26 22:35:00,95,Seated,Barista E
2024-05-26 22:35:00,148,Seated,Barista C
2024-05-26 22:36:00,98,Drink Served,Barista A
2024-05-26 22:36:00,122,Snack Served,Barista F
2024-05-26 22:37:00,107,Seated,Barista D
2024-05-26 22:38:00,122,Bill Delivered,Barista F
2024-05-26 22:39:00,148,Order Taken,Barista C
2024-05-26 22:40:00,95,Order Taken,Barista E
2024-05-26 22:40:00,98,Snack Prepared,Barista A
2024-05-26 22:41:00,107,Order Taken,Barista D
2024-05-26 22:41:00,122,Bill Paid,Barista F
2024-05-26 22:41:00,98,Snack Served,Barista A
2024-05-26 22:42:00,97,Drink Prepared,Barista B
2024-05-26 22:42:00,148,Drink Prepared,Barista C
2024-05-26 22:42:00,98,Bill Delivered,Barista A
2024-05-26 22:43:00,95,Drink Prepared,Barista E
2024-05-26 22:43:00,131,Seated,Barista F
2024-05-26 22:44:00,97,Drink Served,Barista B
2024-05-26 22:45:00,107,Drink Prepared,Barista D
2024-05-26 22:45:00,148,Drink Served,Barista C
2024-05-26 22:45:00,98,Bill Paid,Barista A
2024-05-26 22:45:00,131,Order Taken,Barista F
2024-05-26 22:46:00,95,Drink Served,Barista E
2024-05-26 22:46:00,99,Seated,Barista A
2024-05-26 22:48:00,97,Snack Prepared,Barista B
2024-05-26 22:48:00,107,Drink Served,Barista D
2024-05-26 22:48:00,131,Drink Prepared,Barista F
2024-05-26 22:50:00,148,Snack Prepared,Barista C
2024-05-26 22:50:00,99,Order Taken,Barista A
2024-05-26 22:50:00,107,Snack Prepared,Barista D
2024-05-26 22:51:00,95,Snack Prepared,Barista E
2024-05-26 22:51:00,97,Snack Served,Barista B
2024-05-26 22:51:00,131,Drink Served,Barista F
2024-05-26 22:51:00,107,Snack Served,Barista D
2024-05-26 22:52:00,97,Bill Delivered,Barista B
2024-05-26 22:52:00,107,Bill Delivered,Barista D
2024-05-26 22:53:00,148,Snack Served,Barista C
2024-05-26 22:54:00,99,Drink Prepared,Barista A
2024-05-26 22:54:00,95,Snack Served,Barista E
2024-05-26 22:54:00,97,Bill Paid,Barista B
2024-05-26 22:54:00,148,Bill Delivered,Barista C
2024-05-26 22:55:00,107,Bill Paid,Barista D
2024-05-26 22:56:00,131,Snack Prepared,Barista F
2024-05-26 22:56:00,99,Drink Served,Barista A
2024-05-26 22:56:00,95,Bill Delivered,Barista E
2024-05-26 22:56:00,106,Seated,Barista B
2024-05-26 22:56:00,111,Seated,Barista D
2024-05-26 22:57:00,148,Bill Paid,Barista C
2024-05-26 22:58:00,99,Snack Prepared,Barista A
2024-05-26 22:58:00,95,Bill Paid,Barista E
2024-05-26 22:58:00,111,Order Taken,Barista D
2024-05-26 22:58:00,165,Seated,Barista C
2024-05-26 22:59:00,131,Snack Served,Barista F
2024-05-26 23:00:00,131,Bill Delivered,Barista F
2024-05-26 23:01:00,106,Order Taken,Barista B
2024-05-26 23:01:00,99,Snack Served,Barista A
2024-05-26 23:01:00,165,Order Taken,Barista C
2024-05-26 23:01:00,101,Seated,Barista E
2024-05-26 23:01:00,131,Bill Paid,Barista F
2024-05-26 23:02:00,111,Drink Prepared,Barista D
2024-05-26 23:02:00,133,Seated,Barista F
2024-05-26 23:03:00,99,Bill Delivered,Barista A
2024-05-26 23:04:00,106,Drink Prepared,Barista B
2024-05-26 23:04:00,101,Order Taken,Barista E
2024-05-26 23:04:00,111,Drink Served,Barista D
2024-05-26 23:05:00,165,Drink Prepared,Barista C
2024-05-26 23:06:00,133,Order Taken,Barista F
2024-05-26 23:06:00,99,Bill Paid,Barista A
2024-05-26 23:07:00,106,Drink Served,Barista B
2024-05-26 23:07:00,111,Snack Prepared,Barista D
2024-05-26 23:07:00,105,Seated,Barista A
2024-05-26 23:08:00,165,Drink Served,Barista C
2024-05-26 23:08:00,111,Snack Served,Barista D
2024-05-26 23:09:00,101,Drink Prepared,Barista E
2024-05-26 23:09:00,133,Drink Prepared,Barista F
2024-05-26 23:09:00,106,Snack Prepared,Barista B
2024-05-26 23:10:00,105,Order Taken,Barista A
2024-05-26 23:10:00,111,Bill Delivered,Barista D
2024-05-26 23:10:00,133,Drink Served,Barista F
2024-05-26 23:11:00,101,Drink Served,Barista E
2024-05-26 23:12:00,165,Snack Prepared,Barista C
2024-05-26 23:12:00,106,Snack Served,Barista B
2024-05-26 23:13:00,111,Bill Paid,Barista D
2024-05-26 23:13:00,106,Bill Delivered,Barista B
2024-05-26 23:14:00,105,Drink Prepared,Barista A
2024-05-26 23:14:00,165,Snack Served,Barista C
2024-05-26 23:15:00,133,Snack Prepared,Barista F
2024-05-26 23:15:00,106,Bill Paid,Barista B
2024-05-26 23:15:00,113,Seated,Barista D
2024-05-26 23:15:00,105,Drink Served,Barista A
2024-05-26 23:15:00,165,Bill Delivered,Barista C
2024-05-26 23:16:00,101,Snack Prepared,Barista E
2024-05-26 23:16:00,116,Seated,Barista B
2024-05-26 23:17:00,105,Snack Prepared,Barista A
2024-05-26 23:17:00,101,Snack Served,Barista E
2024-05-26 23:18:00,133,Snack Served,Barista F
2024-05-26 23:18:00,165,Bill Paid,Barista C
2024-05-26 23:18:00,105,Snack Served,Barista A
2024-05-26 23:19:00,116,Order Taken,Barista B
2024-05-26 23:19:00,101,Bill Delivered,Barista E
2024-05-26 23:19:00,133,Bill Delivered,Barista F
2024-05-26 23:19:00,174,Seated,Barista C
2024-05-26 23:20:00,113,Order Taken,Barista D
2024-05-26 23:20:00,105,Bill Delivered,Barista A
2024-05-26 23:21:00,101,Bill Paid,Barista E
2024-05-26 23:21:00,133,Bill Paid,Barista F
2024-05-26 23:22:00,174,Order Taken,Barista C
2024-05-26 23:23:00,105,Bill Paid,Barista A
2024-05-26 23:23:00,108,Seated,Barista E
2024-05-26 23:24:00,116,Drink Prepared,Barista B
2024-05-26 23:24:00,141,Seated,Barista F
2024-05-26 23:24:00,114,Seated,Barista A
2024-05-26 23:25:00,113,Drink Prepared,Barista D
2024-05-26 23:25:00,108,Order Taken,Barista E
2024-05-26 23:25:00,116,Drink Served,Barista B
2024-05-26 23:26:00,113,Drink Served,Barista D
2024-05-26 23:27:00,174,Drink Prepared,Barista C
2024-05-26 23:27:00,141,Order Taken,Barista F
2024-05-26 23:28:00,114,Order Taken,Barista A
2024-05-26 23:28:00,108,Drink Prepared,Barista E
2024-05-26 23:28:00,116,Snack Prepared,Barista B
